,context,answer,label
5115,"['о_INTJ', 'как_SCONJ', 'интересный_ADJ', 'а_CCONJ', 'что_SCONJ', 'ты_PRON', 'в_ADP', 'индия_PROPN ', 'заниматься_VERB', 'кроме_ADP', 'шитье_NOUN', 'улитка_NOUN', 'и_CCONJ', 'другой_ADJ', 'одежда_NOUN', '**собеседник:_NOUN', 'не_PART', 'нет_VERB', 'хотя_SCONJ', 'я_PRON', 'астролог_NOUN', 'сказать_VERB', 'что_PRON', 'я_PRON', 'нужный_ADJ', 'статьвегетарианка_NOUN', 'когда_SCONJ', 'гадать_NOUN', 'на_ADP', 'правый_ADJ', 'рука_NOUN', 'или_CCONJ', 'налевой_ADJ', 'а_CCONJ', 'не_VERB', 'я_PRON', 'же_PART', 'правша_NOUN', 'на_ADP', 'правый_ADJ', 'кататься_VERB', 'на_ADP', 'тук_NOUN', 'туке,кушать_VERB', 'фрукт_NOUN', 'или_CCONJ', 'это_PRON', 'основной_ADJ', 'занятие_NOUN']","['нет_PART', 'это_PRON', 'хобби_NOUN', 'а_CCONJ', 'что_PRON', 'ты_PRON', 'любить_VERB', 'заниматься_VERB', 'вне_ADP', 'работа_NOUN']",people
5116,"['да_PART', 'все_PRON', 'хороший_ADJ', 'твой_DET', 'как_ADV', 'как_SCONJ', 'ты_PRON', 'зовутинский_ADV', 'отлично_ADV', 'готовить_VERB', 'ужин_NOUN', 'для_ADP', 'дочь_NOUN', 'и_CCONJ', 'муж_NOUN', 'анна_PROPN ', 'а_CCONJ', 'ты_PRON', 'андрей_PROPN ']","['приятный_ADJ', 'знакомиться_VERB', 'андрей_PROPN ', 'что_PRON', 'у_ADP', 'вы_PRON', 'новый_ADJ']",ai
5117,"['в_ADP', 'квть_NOUN', 'репитируе_VERB', 'на_ADP', 'кто_PRON', 'учиться_VERB', 'андрей_PROPN ', 'на_ADP', 'инженер_NOUN']",['прикольно_ADV'],people
5118,"['**вы:**_NOUN', 'привет_VERB', 'как_SCONJ', 'ты_PRON', 'звать_VERB', 'звать_VERB', 'карен_PROPN ', 'я_PRON', 'любить_VERB', 'бегать_VERB', 'а_CCONJ', 'у_ADP', 'вы_PRON', 'какой_DET', 'хобби_NOUN', 'а_CCONJ', 'я_PRON', 'катя_PROPN ', 'что_PRON', 'занимать_VERB', 'карен_PROPN ']",['бегать_VERB'],people
5119,"['приятный_ADV', 'познакомиться_VERB', 'взаимно_ADV', 'как_SCONJ', 'ты_PRON', 'любить_PART', 'проводить_VERB', 'свободный_ADJ', 'время_NOUN', 'у_ADP', 'я_PRON', 'быть_VERB', 'спортивный_ADJ', 'велосипед_NOUN', 'родитель_NOUN', 'меняочень_ADV', 'любить_VERB', 'и_CCONJ', 'дарить_VERB', 'я_PRON', 'он_PRON', 'на_ADP', 'день_NOUN', 'рождение_NOUN']","['а_CCONJ', 'когда_SCONJ', 'у_ADP', 'ты_PRON', 'день_NOUN', 'рождение_NOUN']",people
5120,"['**вы:**_X', 'класс_PROPN ', 'у_ADP', 'ты_PRON', 'быть_VERB', 'какой_DET', 'нибудь_ADV', 'хобби_NOUN', 'кроме_ADP', 'танец_NOUN', '**собеседник:_NOUN', 'да_PART', 'я_PRON', 'изучать_VERB', 'астрономия_NOUN', 'хотеть_VERB', 'полететь_VERB', 'на_ADP', 'луна_NOUN', 'когдаставать_NOUN', 'взрослый_NOUN', 'а_CCONJ', 'в_ADP', 'ты_PRON', '**вы:_NOUN', 'круто😀_NOUN', 'надеяться_VERB', 'у_ADP', 'ты_PRON', 'получаться_VERB', 'я_PRON', 'рисовать_ADJ', 'мелок_NOUN']","['о_INTJ', 'рисование_NOUN', 'мелок_NOUN', 'это_PRON', 'интересный_ADJ']",ai
5121,"['сын_NOUN', '6,5_NUM', 'год_NOUN', 'а_CCONJ', 'доча_ADV', 'x_NUM', 'месяц_NOUN', '**собеседник:_NOUN', 'здорово_PROPN ', 'они_PRON', 'везти_VERB', 'они_PRON', 'двобыть_VERB', '**ва_NOUN', 'я_PRON', 'они_PRON', 'просто_PART', 'обожаю_NOUN', 'друг_NOUN', 'много_ADV', 'у_ADP', 'ты_PRON']","['быть_VERB', 'пар_NOUN', 'хороший_ADJ', 'друг_NOUN', 'с_ADP', 'детство_NOUN', 'дружить_VERB']",people
5122,"['здорово_ADV', 'хранить_NOUN', 'бог_PROPN ', 'весь_DET', 'ваш_DET', 'семья_NOUN', 'пока_ADV', 'а_CCONJ', 'у_ADP', 'ты_PRON', 'быть_VERB', 'парень_NOUN', 'или_CCONJ', 'муж_NOUN', 'хотя_SCONJ', 'в_ADP', 'xx_NUM', 'наверное_ADV', 'не_PART', 'до_ADP', 'это_PRON', 'пока_SCONJ', 'нет_PART', 'но_CCONJ', 'я_PRON', 'влюбить_VERB', 'да_PART', 'до_ADP', 'это_PRON', 'просто_PART', 'я_PRON', 'хотеть_VERB', 'по_ADP', 'настоящий_ADJ', 'полюбитьдостойный_ADJ', 'человек_NOUN']","['и_CCONJ', 'правильный_ADV', 'одобрять_VERB']",people
5123,"['**вы:**_NOUN', 'да_PART', 'у_ADP', 'я_PRON', 'кото_PRON', 'много_ADV', 'хлопоты_NOUN', 'доставлять_VERB', '**вы:_NOUN', 'нет_PART', 'у_ADP', 'ты_PRON', 'быть_VERB', 'любимый_ADJ', 'место_NOUN']","['конечно_ADV', 'быть_VERB']",ai
5124,"['еще_ADV', 'не_PART', 'играть_VERB', 'только_PART', 'учиться_VERB', 'больше_ADV', 'не_PART', 'что_PRON', 'не_PART', 'увлекаться_VERB', 'а_CCONJ', 'какой_DET', 'у_ADP', 'вы_PRON', 'увлечение_NOUN', 'быть_VERB', 'ли_PART', 'домашний_ADJ', 'животное_NOUN', 'у_ADP', 'я_PRON', 'быть_VERB', 'хомячок_NOUN', 'звать_VERB', 'пушистик_NOUN', 'он_PRON', 'прикольный_ADJ', 'крутой_ADJ', 'а_CCONJ', 'кто_PRON', 'вы_PRON', 'работать_VERB', 'быть_VERB', 'какой-то_ADJ', 'увлечение_NOUN']","['работать_VERB', 'водитель_NOUN', 'любить_VERB', 'поесть_VERB']",people
5125,"['**вы:**_NOUN', 'погода_PROPN ', 'такой_DET', 'мерзкий_NOUN', 'дождь_NOUN', 'постоянный_ADJ', 'я_PRON', 'еще_ADV', 'ни_PART', 'разуне_ADP', 'снег_NOUN', 'не_PART', 'видеть_VERB', 'лабрадор_NOUN', 'а_CCONJ', 'я_PRON', 'работать_VERB', 'а_CCONJ', 'ты_PRON', 'кто_PRON', 'по_ADP', 'професия_NOUN', 'мой_DET', 'любимый_NOUN', 'черный_ADJ', 'я_PRON', 'художник_NOUN', 'обожать_VERB', 'этот_DET', 'дело_NOUN']","['пикассо_ADP', 'хорошо_ADJ']",people
5126,"['приветиколо_ADP', 'я_PRON', 'аня_PROPN ', 'артем_PROPN ']","['артем_PRON', 'ты_PRON', 'из_ADP', 'какой_DET', 'город_NOUN']",people
5127,"['мужик_NOUN', 'один_NUM', 'нога_NOUN', 'на_ADP', 'каток_NOUN', 'вывернуть_VERB', 'вообще_ADV', 'жуть_NOUN', 'извинять_PROPN', 'телефон_NOUN', 'тать_VERB', 'виснуть_VERB', '**ва_NOUN', 'что_PRON', 'за_ADP', 'экзамен_NOUN']","['жизненный_ADJ', 'думать_VERB', 'высший_ADJ', 'образование_NOUN', 'это_PRON', 'обязательно_ADJ']",people
5128,"['**вы:**_NOUN', 'да_PART', 'бывать_VERB', 'и_PART', 'такой_DET', 'а_CCONJ', 'на_ADP', 'самый_ADJ', 'дело_NOUN', 'свой_DET', 'бизнес_NOUN', 'ноработать_VERB', 'дома_NOUN', 'у_ADP', 'я_PRON', 'примерно_ADV', 'тот_DET', 'же_PART', 'ситуация_NOUN', 'в_ADP', 'какой_DET', 'направление_NOUN']","['я_PRON', 'заниматься_VERB', 'копирайтингом_NOUN', 'и_CCONJ', 'маркетинг_NOUN']",ai
5129,"['**вы:**_NOUN', 'нет_VERB', 'а_CCONJ', 'у_ADP', 'ты_PRON', 'я_PRON', 'так_ADV', 'ждать_VERB', 'теплый_ADJ', 'погода_NOUN', 'что_SCONJ', 'бы_PART', 'на_ADP', 'велосипед_NOUN', 'покататься_VERB', 'еще_ADV', 'немного_ADV', 'оставаться_VERB', 'у_ADP', 'я_PRON', 'тоже_PART', 'я_PRON', 'этот_DET', 'животное_NOUN', 'хватать_VERB', 'шутить_ADV', 'вообщеоня_NOUN', 'хороший_ADJ', 'работник_NOUN', 'только_PART', 'водка_NOUN', 'они_PRON', 'губить_VERB', 'да,велика_ADJ', 'это_PRON', 'крутой_ADJ', 'в_ADP', 'юность_NOUN', 'тоже_PART', 'быть_VERB', 'не_PART', 'такой_DET', 'крутой_ADJ', 'как_SCONJ', 'сейчас_ADV', 'везде_ADV', 'но_CCONJ', 'я_PRON', 'он_PRON', 'любилийский_ADJ', '**ва_NOUN', 'а_CCONJ', 'сколько_ADV', 'ты_PRON', 'год_NOUN', 'если_SCONJ', 'не_PART', 'секрет_NOUN']","['22_NOUN', 'ты_PRON']",people
5130,"['лето_NOUN', 'как_SCONJ', 'и_PART', 'многие_ADJ', 'думать_VERB', 'ты_PRON', 'тоже_PART', 'я_PRON', 'тоже_PART', 'обожать_VERB', 'лето_NOUN', '**ва_NOUN', 'у_ADP', 'мы_PRON', 'быть_VERB', 'общий_ADJ', 'спасибо_PROPN ', 'мочь_VERB', 'сходить_VERB', 'перед_ADP', 'кино_NOUN', 'куда_ADV', 'нибудь_ADV', 'пообедать_VERB', 'жить_VERB', 'теперь_ADV', 'один_ADJ', 'и_CCONJ', 'готовить_VERB', 'некого_PRON', 'а_CCONJ', 'сам_ADJ', 'я_PRON', 'ничегон_NOUN', 'уметь_NOUN', 'мочь_VERB', 'сходить_VERB', 'перед_ADP', 'кино_NOUN', 'куда_ADV', 'нибудь_ADV', 'пообедать_VERB', 'живутеперять_ADV', 'один_ADJ', 'и_CCONJ', 'готовить_VERB', 'некого_PRON', 'а_CCONJ', 'сам_ADJ', 'я_PRON', 'ничто_PRON', 'не_PART', 'уметь_VERB']","['а_CCONJ', 'мочь_VERB', 'вместо_ADP', 'кино_NOUN', 'я_PRON', 'приготовить_VERB', 'что_SCONJ', 'нить_NOUN', 'и_CCONJ', 'пообедать_VERB']",people
5131,"['я_PRON', 'казаться_VERB', 'что_SCONJ', 'это_PRON', 'сергей::лазарев_PROPN ', 'я_PRON', 'так_ADV', 'любить_VERB', 'он_PRON', 'песни_NOUN', 'сразу_ADV', 'трое_NUM', 'родить_VERB', 'потом_ADV', 'все_PRON', 'слишком_ADV', 'быстро_ADV', 'случаться_VERB', 'да_PART', 'тройня_NOUN', 'это_PRON', 'очень_ADV', 'редко_ADV', 'но_CCONJ', 'такой_DET', 'бывать_VERB']","['сам_ADJ', 'в_ADP', 'шок_NOUN', 'а_CCONJ', 'у_ADP', 'ты_PRON', 'ребенок_NOUN', 'быть_VERB']",people
5132,"['поздравляю_NOUN', 'быть_VERB', 'семья_NOUN', 'семья_PROPN ', 'нет_VERB', 'но_CCONJ', 'планировать_VERB', 'а_CCONJ', 'у_ADP', 'ты_PRON']","['у_ADP', 'я_PRON', 'пока_ADV', 'нет_VERB', 'семья_NOUN', 'но_CCONJ', 'я_PRON', 'планить_NOUN']",ai
5133,"['а_CCONJ', 'я_PRON', 'любить_VERB', 'вкусный_ADV', 'поесть😁_NOUN', '**собеседник:_NOUN', '**вы:_NOUN', 'я_PRON', 'xx_NUM', 'а_CCONJ', 'ты_PRON']","['xx_NUM', 'какой_DET', 'кухня_NOUN', 'предпочитать_VERB', '😁_SYM']",people
5134,"['я_PRON', 'заниматься_VERB', 'футбол_NOUN', 'и_CCONJ', 'баскетбол_NOUN', 'преподавать_VERB', 'в_ADP', 'пришкольный_ADJ', 'спортивный_ADJ', 'секция_NOUN', 'о_INTJ', 'это_PRON', 'здоровый_ADJ', 'а_CCONJ', 'из_ADP', 'какой_DET', 'ты_PRON', 'город_NOUN']","['екатеринбург_NOUN', 'ты_PRON']",people
5135,"['а_CCONJ', 'я_PRON', 'из_ADP', 'маленький_ADJ', 'город_NOUN', 'под_ADP', 'челябинск_PROPN ', 'а_CCONJ', 'ты_PRON', 'откуда_ADV', 'так_ADV', 'как_SCONJ', 'жена_NOUN', 'больше_ADV', 'в_ADP', 'бизнес_NOUN', 'там_ADV', 'бухгалтерия_NOUN', 'по_ADP', 'магазинуь_NOUN', 'всякий_DET', 'другой_ADJ', 'рутина_NOUN', 'я_PRON', 'из_ADP', 'украина_PROPN ', 'вообще-тотец_NOUN', 'из_ADP', 'какой_DET', 'город_NOUN']","['из_ADP', 'чернигов_PROPN ', 'быть_VERB', 'там_ADV', 'когда_SCONJ', '-нибудь_ADV']",people
5136,"['я_PRON', 'тоже_PART', 'хорошо_ADV', 'готовить_NOUN', 'муж_NOUN', 'очень_ADV', 'нравиться_VERB', 'вообщерано_ADV', 'выходить_VERB', 'замуж_NOUN', 'а_CCONJ', 'кто_PRON', 'ты_PRON', 'по_ADP', 'гороскоп_NOUN', 'овен_PROPN ']","['верить_VERB', 'в_ADP', 'гороскоп_NOUN', 'часто_ADV', 'ли_PART', 'прогноз_NOUN', 'совпадать_VERB']",people
5137,"['а_CCONJ', 'у_ADP', 'вы_PRON', 'быть_VERB', 'хобби_NOUN', 'ну_PART', 'уже_ADV', 'порядка_ADP', '50_NUM', 'я_PRON', 'любить_VERB', 'техника_NOUN', 'компьютер_NOUN', 'а_CCONJ', 'также_ADV', 'общаться_VERB', 'с_ADP', 'человек_NOUN', 'я_PRON', 'очень_ADV', 'общительный_ADJ', '😄_SYM', 'в_ADP', 'прошлый_ADJ', 'выходной_NOUN', 'друг_NOUN', 'из_ADP', 'наш_DET', 'группа_NOUN', 'музыкальнойпозвонять_VERB', 'из_ADP', 'известный_ADJ', 'продюсерский_ADJ', 'центр_NOUN', 'и_CCONJ', 'предложиликонтракть_NOUN', 'завидовать_VERB', 'он_PRON', 'белый_ADJ', 'зависть_NOUN', 'да_CCONJ', 'я_PRON', 'замечать_VERB']","['возможно_ADV', 'и_CCONJ', 'вы_PRON', 'повезти_VERB', 'у_ADP', 'вы_PRON', 'же_PART', 'быть_VERB', 'что_PRON', 'предлагать_VERB']",people
5138,"['у_ADP', 'я_PRON', 'большой_ADJ', 'семья_NOUN', 'много_ADV', 'ребенок_NOUN', 'и_CCONJ', 'родственник_NOUN', '**собеседник:_NOUN', 'это_PRON', 'здоровый_ADJ', 'я_PRON', 'обожать_VERB', 'свой_DET', 'ребенок_NOUN', 'у_ADP', 'вы_PRON', 'большой_ADJ', 'сад_NOUN']","['у_ADP', 'я_PRON', 'нет_VERB', 'сад_NOUN', 'но_CCONJ', 'я_PRON', 'мечтать_VERB', 'о_ADP', 'он_PRON', 'я_PRON', 'любить_VERB', 'цветы_NOUN', 'и_CCONJ', 'растение_NOUN', 'и_CCONJ', 'я_PRON', 'быть_AUX', 'бы_PART', 'здорово_ADV', 'иметь_VERB', 'свой_DET', 'уютный_ADJ', 'уголок_NOUN', 'природа_NOUN']",ai
5139,"['**вы:**_X', 'блин_PROPN ', 'вот_PART', 'ваш_DET', 'конеш_NOUN', 'я_PRON', 'тоже_PART', 'только_PART', 'домой_ADV', 'приехал,посажир_NOUN', 'развозить_VERB', 'я_PRON', 'водитель_NOUN', 'работаю_NOUN', 'таксовать_VERB', '**вы:_NOUN', 'да_PART', 'ты_PRON', 'кто_PRON', 'работать_VERB']","['что_PRON', 'ты_PRON', 'много_NUM', 'все_PRON', 'нравиться_VERB', 'в_ADP', 'твой_DET', 'работа_NOUN']",ai
5140,"['они_PRON', 'у_ADP', 'я_PRON', 'уже_ADV', 'пенсионер_PROPN ', 'пенсия_NOUN', 'маленький_ADJ', 'а_CCONJ', 'моеместо_NOUN', 'работа_NOUN', 'давать_VERB', 'много_ADV', 'шаг_NOUN', 'на_ADP', 'путь_NOUN', 'к_ADP', 'хороший_ADJ', 'местай_NOUN', 'хороший_ADJ', 'зароботный_ADJ', 'плата_NOUN', 'да_PART', 'я_PRON', 'знать_VERB', 'спасибо_NOUN', 'а_CCONJ', 'что_PRON', 'вы_PRON', 'заниматься_VERB', 'рассказывать_VERB', 'немного_ADV', 'о_ADP', 'себе_NOUN', 'как_SCONJ', 'я_PRON', 'говорить_VERB', 'любить_NOUN', 'готовить_VERB', 'ребенок_PROPN ', 'и_CCONJ', 'внук_NOUN', 'обожаютмый_DET', 'выпечка_NOUN', 'стараться_VERB', 'постоянно_ADV', 'осваивать_VERB', 'новый_ADJ', 'рецепт_NOUN', 'много_ADV', 'уходить_VERB', 'время_NOUN', 'на_ADP', 'готовка_NOUN', 'блюдо_NOUN', 'и_CCONJ', 'внук_NOUN', 'помогать_VERB', 'наверное_ADV']","['готовка_NOUN', 'этот_PRON', 'здоровый_ADV', 'я_PRON', 'тоже_PART', 'любить_VERB', 'экспериментировать_VERB', 'в_ADP', 'кулинария_NOUN', 'а_CCONJ', 'еще_ADV', 'я_PRON', 'увлекаться_VERB', 'чтение_NOUN', 'книга_NOUN', 'и_CCONJ', 'смотреть_VERB', 'фильм_NOUN', 'разный_ADJ', 'жанр_NOUN']",ai
5141,"['**вы:**_NOUN', 'ого_PROPN ', 'крутой_ADV', 'ты_PRON', 'спортсмен_NOUN', 'в_ADP', 'какой_DET', 'город_NOUN', 'соревнование_NOUN', 'санкт-петербург_PROPN ', 'ты_PRON', 'работать_VERB', 'или_CCONJ', 'мочь_VERB', 'учиться_VERB', 'красивый_ADJ', 'город_NOUN', 'мы_PRON', 'там_ADV', 'быть_AUX', 'где_ADV', 'любить_VERB', 'гулять_VERB', 'в_ADP', 'питер_PROPN ', 'я_PRON', 'домохозяйка_NOUN', 'готовить_VERB', 'у_ADP', 'я_PRON', 'большой_ADJ', 'семья_NOUN']","['я_PRON', 'тоже_PART', 'любить_VERB', 'гулять_VERB', 'по_ADP', 'петербург_PROPN ', 'особенно_ADV', 'по_ADP', 'невский_ADJ', 'проспект_NOUN', 'и_CCONJ', 'вдоль_ADP', 'река_NOUN', 'нева_PROPN ', 'а_CCONJ', 'как_ADV', 'ты_PRON', 'работать_VERB', 'домохозяйка_NOUN']",ai
5142,"['поздравлять_VERB', 'счастье_NOUN', 'вы_PRON', 'я_PRON', 'любить_VERB', 'читать_VERB', 'научный_ADJ', 'фантастика_NOUN', 'в_ADP', 'свободный_ADJ', 'от_ADP', 'работывремя_NOUN', 'а_CCONJ', 'у_ADP', 'ты_PRON', 'быть_VERB', 'хобби_NOUN', 'а_CCONJ', 'я_PRON', 'любить_VERB', 'спорт_NOUN', 'заниматься_VERB', 'бег_NOUN', 'и_CCONJ', 'любить_VERB', 'кататьсяный_VERB', 'ролик_NOUN']","['а_CCONJ', 'по_ADP', 'утро_NOUN', 'бегать_VERB']",people
5143,"['я_PRON', 'в_ADP', 'космос_NOUN', 'он_PRON', 'не_PART', 'есть_VERB', 'почти_ADV', 'поэтому_ADV', 'скучаюотреть_NOUN', 'пожалуйста_ADV', 'не_PART', 'говорить_VERB', 'о_ADP', 'сигарета_NOUN', 'я_PRON', 'еле_PART', 'бросать_VERB', 'курить_VERB', 'приходить_VERB', 'к_ADP', 'я_PRON', 'за_ADP', 'скидка_NOUN', 'в_ADP', 'аптека_NOUN', 'а_CCONJ', 'у_ADP', 'вы_PRON', 'быть_VERB', 'подушка_NOUN', 'дой_NOUN', 'сон_NOUN', 'стоить_VERB']","['там_ADV', 'пристёгиваться_VERB', 'приходиться_VERB', 'ну_PART', 'и_CCONJ', 'подушка_NOUN', 'специальный_ADJ']",people
5144,"['**вы:**_NOUN', 'да_PROPN ', 'о_INTJ', 'кстати_ADV', 'как_SCONJ', 'звать_VERB', 'ваш_DET', 'сын_NOUN', 'миша_PROPN ', 'и_CCONJ', 'гриша_PROPN ']","['какой_DET', 'классный_ADJ', 'имя_NOUN']",ai
5145,"['я_PRON', 'сидеть_VERB', 'дома_ADV', 'что_PRON', 'ты_PRON', 'еще_ADV', 'любить_PART', 'заниматься_VERB', 'по_ADP', 'какой_DET', 'вопрос_NOUN', 'вы_PRON', 'писать_VERB', 'я_PRON', 'вы_PRON', 'хотеть_VERB', 'сделатькакий_DET', 'то_PART', 'заказ_NOUN', 'я_PRON', 'любить_VERB', 'печь_NOUN', 'торт_NOUN', 'я_PRON', 'любить_VERB', 'быть_VERB', 'торт_NOUN']","['то_PRON', 'быть_VERB', 'хотеть_VERB', 'заказывать_VERB', 'торт_NOUN', 'или_CCONJ', 'просто_PART', 'делиться_VERB', 'мысль_NOUN']",people
